source_id,derived_from,configuration,beta_deg,horizontal_tail_deg,alpha_deg,omega_b_over_2V,zero_replicate,dCA_horizontal,dCN_horizontal,dCm_horizontal,dCY_horizontal,dCl_horizontal,dCn_horizontal,derivation,qa_status
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,20,-0.05,,-0.007,0.14,-0.167,-0.016,0.0040,0.0004,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,20,0.00,1,-0.006,0.12,-0.164,-0.023,0.0025,0.0002,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,20,0.00,2,-0.004,0.11,-0.164,-0.018,0.0044,-0.0004,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,20,0.05,,-0.010,0.15,-0.168,-0.016,0.0007,0.0004,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,20,0.10,,-0.011,0.15,-0.172,-0.009,-0.0007,0.0009,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,20,0.20,,-0.012,0.17,-0.182,-0.003,-0.0026,0.0008,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,20,0.30,,-0.011,0.20,-0.216,0.010,-0.0022,0.0008,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,20,0.40,,-0.010,0.20,-0.248,0.030,0.0008,0.0007,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,-0.40,,-0.009,0.34,-0.361,0.026,0.0018,0.0018,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,-0.30,,-0.017,0.34,-0.313,0.016,0.0041,-0.0003,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,-0.20,,-0.020,0.33,-0.276,0.004,0.0085,-0.0020,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,-0.10,,-0.019,0.33,-0.254,0.005,0.0088,-0.0016,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,-0.05,,-0.017,0.29,-0.253,-0.007,0.0087,-0.0014,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,0.00,1,-0.017,0.24,-0.256,-0.016,0.0046,-0.0008,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,0.00,2,-0.016,0.23,-0.257,-0.004,0.0026,-0.0009,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,0.05,,-0.011,0.25,-0.266,-0.016,0.0024,-0.0007,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,0.10,,-0.016,0.27,-0.269,-0.012,0.0004,0.0002,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,0.20,,-0.018,0.28,-0.287,0.000,-0.0003,0.0011,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,0.30,,-0.018,0.29,-0.321,0.011,0.0030,-0.0001,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,25,0.40,,-0.020,0.32,-0.360,0.032,0.0050,-0.0013,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,-0.40,,-0.009,0.31,-0.424,0.026,-0.0028,0.0017,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,-0.30,,-0.018,0.29,-0.389,0.002,-0.0024,-0.0003,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,-0.20,,-0.019,0.29,-0.355,-0.010,0.0005,-0.0015,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,-0.10,,-0.018,0.30,-0.329,-0.022,0.0057,-0.0022,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,-0.05,,-0.015,0.25,-0.332,-0.031,0.0026,-0.0003,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,0.00,1,-0.019,0.29,-0.329,-0.021,0.0029,-0.0018,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,0.00,2,-0.017,0.27,-0.331,-0.029,0.0022,-0.0022,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,0.05,,-0.028,0.29,-0.332,-0.023,0.0044,-0.0009,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,0.10,,-0.028,0.28,-0.337,-0.020,0.0062,-0.0008,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,0.20,,-0.024,0.28,-0.362,-0.004,0.0043,-0.0001,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,0.30,,-0.023,0.28,-0.384,0.003,0.0063,-0.0012,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,30,0.40,,-0.020,0.30,-0.414,0.011,0.0082,-0.0027,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,-0.40,,-0.013,0.46,-0.483,0.082,-0.0080,0.0019,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,-0.30,,-0.019,0.46,-0.440,0.042,-0.0115,0.0023,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,-0.20,,-0.020,0.43,-0.404,0.014,-0.0101,0.0044,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,-0.10,,-0.020,0.43,-0.386,-0.008,-0.0017,0.0023,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,-0.05,,-0.017,0.40,-0.386,-0.019,0.0000,0.0014,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,0.00,1,-0.019,0.37,-0.390,-0.026,0.0008,0.0002,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,0.00,2,-0.021,0.40,-0.376,-0.025,0.0043,-0.0012,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,0.05,,-0.017,0.41,-0.393,-0.029,0.0060,-0.0038,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,0.10,,-0.016,0.40,-0.393,-0.035,0.0086,-0.0055,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,0.20,,-0.021,0.44,-0.399,-0.016,0.0117,-0.0046,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,0.30,,-0.022,0.46,-0.432,-0.010,0.0174,-0.0041,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,35,0.40,,-0.024,0.44,-0.476,0.023,0.0156,-0.0019,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,-0.40,,-0.009,0.49,-0.528,0.064,-0.0114,0.0030,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,-0.30,,-0.016,0.49,-0.479,0.055,-0.0086,0.0045,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,-0.20,,-0.017,0.45,-0.450,0.013,-0.0032,0.0017,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,-0.10,,-0.014,0.43,-0.425,-0.006,0.0036,0.0026,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,-0.05,,-0.012,0.41,-0.428,-0.014,0.0044,-0.0009,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,0.00,1,-0.023,0.46,-0.414,-0.005,0.0033,0.0004,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_HORIZONTAL_INCREMENT,CR3608_ROTARY_BODY_WING_LEX_HORIZONTAL_DH0_BETA0_V0.1 - CR3608_ROTARY_BODY_WING_LEX_BETA0_V0.1,"F-18 horizontal-tail incremental contribution from component buildup",0,0,40,0.00,2,-0.024,0.49,-0.414,0.019,0.0023,0.0020,BODY_WING_LEX_HORIZONTAL_MINUS_BODY_WING_LEX,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
