source_id,derived_from,configuration,beta_deg,alpha_deg,omega_b_over_2V,zero_replicate,dCA_wing,dCN_wing,dCm_wing,dCY_wing,dCl_wing,dCn_wing,derivation,qa_status
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,-0.30,,0.019,0.87,-0.202,-0.013,0.0068,0.0254,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,-0.20,,0.024,0.77,-0.196,-0.006,0.0078,0.0165,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,-0.10,,0.024,0.73,-0.194,0.018,0.0074,0.0147,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,-0.05,,0.024,0.72,-0.196,0.024,0.0064,0.0106,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,0.00,1,0.023,0.71,-0.173,-0.006,0.0008,0.0018,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,0.00,2,0.021,0.72,-0.169,0.002,-0.0017,0.0031,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,0.05,,0.026,0.66,-0.176,-0.028,-0.0020,0.0018,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,0.10,,0.024,0.68,-0.179,0.028,-0.0033,-0.0048,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,0.20,,0.024,0.75,-0.195,0.021,0.0096,-0.0171,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,0.30,,0.020,0.86,-0.207,0.015,0.0033,-0.0179,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,50,0.40,,0.016,0.96,-0.224,0.012,-0.0018,-0.0233,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,-0.40,,0.016,0.98,-0.201,-0.059,0.0156,-0.0029,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,-0.30,,0.020,0.89,-0.229,-0.009,0.0101,0.0249,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,-0.20,,0.022,0.84,-0.210,-0.017,0.0033,0.0087,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,-0.10,,0.017,0.77,-0.204,-0.014,0.0048,0.0044,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,-0.05,,0.016,0.78,-0.200,-0.010,0.0036,0.0014,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,0.00,1,0.023,0.75,-0.200,-0.012,0.0043,-0.0008,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,0.00,2,0.019,0.75,-0.212,-0.013,0.0044,0.0001,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,0.05,,0.024,0.74,-0.202,-0.005,0.0002,0.0047,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,0.10,,0.024,0.74,-0.193,-0.031,-0.0018,-0.0056,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,0.20,,0.026,0.77,-0.204,0.042,-0.0063,-0.0120,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,0.30,,0.024,0.87,-0.223,0.033,-0.0084,-0.0228,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,55,0.40,,0.018,0.95,-0.221,0.061,-0.0139,-0.0134,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,-0.40,,0.013,1.01,-0.256,0.016,0.0095,0.0327,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,-0.30,,0.017,0.90,-0.230,0.032,0.0116,0.0373,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,-0.20,,0.020,0.84,-0.208,-0.018,0.0089,0.0165,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,-0.10,,0.017,0.85,-0.200,-0.058,0.0027,-0.0158,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,-0.05,,0.019,0.83,-0.215,-0.033,0.0019,-0.0061,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,0.00,1,0.021,0.80,-0.212,-0.056,-0.0003,-0.0241,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,0.00,2,0.021,0.78,-0.209,-0.061,0.0009,-0.0264,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,0.05,,0.032,0.78,-0.213,-0.063,-0.0028,-0.0269,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,0.10,,0.031,0.76,-0.218,-0.083,-0.0053,-0.0444,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,0.20,,0.028,0.83,-0.215,0.061,-0.0035,-0.0011,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,0.30,,0.019,0.89,-0.230,0.058,-0.0101,-0.0141,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,60,0.40,,0.011,1.00,-0.242,0.061,-0.0106,-0.0252,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,-0.40,,0.012,0.99,-0.292,-0.023,0.0085,0.0377,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,-0.30,,0.013,0.90,-0.263,-0.029,0.0070,0.0250,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,-0.20,,0.015,0.86,-0.231,-0.050,0.0028,0.0070,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,-0.10,,0.013,0.83,-0.229,-0.054,0.0012,0.0018,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,-0.05,,0.017,0.81,-0.236,-0.043,0.0004,-0.0038,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,0.00,1,0.017,0.78,-0.230,-0.084,-0.0008,-0.0378,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,0.00,2,0.019,0.80,-0.236,-0.094,-0.0020,-0.0388,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,0.05,,0.025,0.78,-0.240,-0.065,0.0003,-0.0302,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,0.10,,0.023,0.78,-0.234,-0.041,-0.0013,-0.0290,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,0.20,,0.022,0.80,-0.250,-0.002,-0.0033,-0.0281,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,0.30,,0.024,0.88,-0.263,0.052,-0.0056,-0.0153,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,65,0.40,,0.016,0.96,-0.290,0.053,-0.0068,-0.0295,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,-0.40,,0.009,1.08,-0.274,-0.054,0.0061,0.0204,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,-0.30,,0.001,0.98,-0.267,-0.048,0.0033,0.0171,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,-0.20,,-0.007,0.93,-0.264,-0.038,-0.0003,0.0177,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,-0.10,,-0.005,0.88,-0.240,-0.027,-0.0010,0.0063,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,-0.05,,0.000,0.87,-0.231,-0.053,-0.0021,-0.0168,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,0.00,1,0.006,0.85,-0.241,-0.080,-0.0008,-0.0371,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,0.00,2,0.004,0.83,-0.239,-0.087,-0.0038,-0.0359,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,0.05,,0.001,0.88,-0.249,0.008,0.0013,-0.0214,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,0.10,,-0.005,0.89,-0.255,0.022,0.0021,-0.0263,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,0.20,,-0.002,0.92,-0.232,0.087,0.0016,0.0039,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,0.30,,0.002,0.93,-0.260,0.080,-0.0033,-0.0073,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,70,0.40,,0.013,1.01,-0.273,0.126,-0.0057,-0.0152,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,75,-0.40,,0.010,1.06,-0.318,-0.038,0.0059,0.0207,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,75,-0.30,,0.010,0.96,-0.290,-0.065,-0.0020,0.0113,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,75,-0.20,,0.007,0.91,-0.276,-0.066,-0.0043,0.0035,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,75,-0.10,,0.005,0.87,-0.263,-0.036,-0.0031,0.0031,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,75,-0.05,,0.008,0.87,-0.264,-0.026,-0.0033,0.0042,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,75,0.00,1,0.006,0.85,-0.267,-0.005,0.0016,0.0031,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
NASA_CR_3608_DERIVED_WING_INCREMENT,CR3608_ROTARY_BODY_WING_BETA0_V0.1 - CR3608_ROTARY_BODY_BETA0_V0.1,"F-18 Wing incremental contribution from component buildup",0,75,0.00,2,0.005,0.81,-0.265,-0.020,0.0032,0.0037,BODY_WING_MINUS_BODY,DERIVED_EXACT_ARITHMETIC_FROM_PAGE_IMAGE_CROSSCHECKED_SOURCE_TABLES
