source_id,configuration,beta_deg,delta_H_deg,delta_a_deg,delta_r_deg,delta_d_deg,delta_f_deg,source_pdf_page,appendix_page,alpha_deg,omega_b_over_2V,zero_replicate,CA,CN,Cm,CY,Cl,Cn,qa_status
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,-0.10,,0.051,2.14,-0.689,-0.091,-0.0331,-0.0031,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,-0.05,,0.053,2.13,-0.708,-0.092,-0.0278,-0.0134,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,-0.03,,0.052,2.14,-0.714,-0.087,-0.0273,-0.0208,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,0.00,1,0.027,2.12,-0.736,-0.107,-0.0267,-0.0251,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,0.00,2,0.028,2.13,-0.747,-0.101,-0.0266,-0.0254,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,0.03,,0.049,2.15,-0.719,-0.078,-0.0251,-0.0333,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,0.05,,0.046,2.16,-0.720,-0.073,-0.0250,-0.0415,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,0.10,,0.039,2.18,-0.720,-0.081,-0.0238,-0.0555,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,0.20,,0.021,2.23,-0.750,-0.113,-0.0172,-0.0737,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,0.30,,0.013,2.39,-0.806,-0.145,-0.0143,-0.0856,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,0.40,,0.018,2.68,-0.895,-0.097,-0.0065,-0.1162,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
