source_id,configuration,beta_deg,delta_H_deg,delta_a_deg,delta_r_deg,delta_d_deg,delta_f_deg,source_pdf_page,appendix_page,alpha_deg,omega_b_over_2V,zero_replicate,CA,CN,Cm,CY,Cl,Cn,qa_status
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,-0.20,,0.055,2.16,-0.156,0.194,0.0052,0.0721,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,-0.10,,0.053,2.15,-0.153,0.101,0.0016,0.0172,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,-0.05,,0.053,2.13,-0.133,0.076,-0.0012,0.0065,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,-0.03,,0.054,2.13,-0.135,0.066,-0.0023,0.0008,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,0.00,1,0.076,2.07,-0.137,0.017,-0.0010,-0.0034,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,0.00,2,0.075,2.08,-0.121,0.016,-0.0018,-0.0035,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,0.03,,0.055,2.15,-0.122,0.003,-0.0012,-0.0043,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,0.05,,0.054,2.15,-0.114,-0.013,0.0001,-0.0076,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,0.10,,0.057,2.16,-0.120,-0.087,0.0015,-0.0114,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,0.20,,0.059,2.17,-0.174,-0.146,-0.0017,-0.0363,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,0.30,,0.056,2.21,-0.183,-0.263,-0.0041,-0.1037,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,45,0.40,,0.042,2.31,-0.263,-0.348,-0.0107,-0.1596,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,-0.40,,0.029,2.42,-0.373,0.485,0.0191,0.1929,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,-0.30,,0.041,2.26,-0.258,0.371,0.0180,0.1476,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,-0.20,,0.048,2.21,-0.173,0.246,0.0135,0.1059,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,-0.10,,0.052,2.20,-0.135,0.119,0.0072,0.0550,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,-0.05,,0.051,2.17,-0.157,0.054,0.0051,0.0278,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,-0.03,,0.051,2.17,-0.164,0.036,0.0040,0.0171,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,0.00,1,0.067,2.11,-0.173,0.013,0.0012,0.0056,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,0.00,2,0.057,2.08,-0.163,0.009,0.0013,0.0050,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,0.03,,0.052,2.10,-0.173,-0.001,0.0005,0.0008,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,0.05,,0.053,2.17,-0.169,-0.021,0.0015,-0.0059,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,0.10,,0.055,2.20,-0.159,-0.072,0.0009,-0.0146,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,0.20,,0.057,2.20,-0.177,-0.133,0.0014,-0.0485,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,0.30,,0.046,2.29,-0.227,-0.293,-0.0139,-0.1284,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,50,0.40,,0.035,2.44,-0.342,-0.384,-0.0118,-0.1831,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,-0.40,,0.025,2.46,-0.480,0.337,0.0266,0.1489,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,-0.30,,0.036,2.28,-0.392,0.317,0.0290,0.1333,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,-0.20,,0.041,2.19,-0.330,0.239,0.0238,0.0942,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,-0.10,,0.042,2.14,-0.278,0.178,0.0133,0.0672,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,-0.05,,0.045,2.10,-0.294,0.115,0.0068,0.0463,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,-0.03,,0.046,2.09,-0.293,0.094,0.0044,0.0386,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,0.00,1,0.063,2.02,-0.284,0.056,0.0030,0.0409,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,0.00,2,0.064,2.02,-0.280,0.050,0.0037,0.0402,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,0.03,,0.041,2.07,-0.254,0.043,0.0037,0.0384,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,0.05,,0.041,2.12,-0.210,0.011,0.0043,0.0270,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,0.10,,0.041,2.13,-0.218,-0.041,0.0015,-0.0042,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,0.20,,0.042,2.19,-0.234,-0.150,-0.0106,-0.0649,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,0.30,,0.037,2.29,-0.335,-0.236,-0.0172,-0.1111,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,99,A36,55,0.40,,0.030,2.44,-0.452,-0.237,-0.0184,-0.1405,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,-0.40,,0.019,2.56,-0.488,0.321,0.0191,0.1421,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,-0.30,,0.033,2.38,-0.435,0.245,0.0299,0.1015,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,-0.20,,0.039,2.25,-0.398,0.185,0.0249,0.0799,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,-0.10,,0.042,2.15,-0.376,0.111,0.0112,0.0539,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,-0.05,,0.041,2.08,-0.375,0.076,0.0046,0.0472,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,-0.03,,0.040,2.09,-0.379,0.085,0.0032,0.0531,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,0.00,1,0.054,2.04,-0.369,0.051,0.0035,0.0367,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,0.00,2,0.053,2.04,-0.371,0.034,0.0033,0.0371,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,0.03,,0.034,2.10,-0.360,0.058,0.0019,0.0382,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,0.05,,0.035,2.16,-0.322,0.037,0.0009,0.0418,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,0.10,,0.036,2.26,-0.288,0.024,-0.0087,0.0319,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,0.20,,0.033,2.29,-0.336,-0.173,-0.0184,-0.0639,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,0.30,,0.033,2.40,-0.431,-0.185,-0.0274,-0.1011,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,60,0.40,,0.025,2.56,-0.481,-0.201,-0.0201,-0.1344,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,-0.40,,0.030,2.59,-0.493,0.293,0.0192,0.1526,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,-0.30,,0.041,2.43,-0.466,0.203,0.0333,0.1085,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,-0.20,,0.046,2.29,-0.442,0.143,0.0254,0.0762,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,-0.10,,0.046,2.18,-0.411,0.086,0.0133,0.0491,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,-0.05,,0.044,2.09,-0.421,0.044,0.0041,0.0431,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,-0.03,,0.044,2.09,-0.424,0.035,0.0018,0.0349,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,0.00,1,0.066,2.08,-0.411,0.034,0.0032,0.0297,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,0.00,2,0.065,2.08,-0.403,0.026,0.0032,0.0301,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,0.03,,0.045,2.09,-0.417,0.007,0.0037,0.0256,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,0.05,,0.048,2.10,-0.417,-0.001,0.0025,0.0177,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,0.10,,0.050,2.23,-0.375,-0.039,-0.0087,0.0193,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,0.20,,0.046,2.37,-0.339,-0.107,-0.0139,-0.0151,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,0.30,,0.047,2.45,-0.454,-0.167,-0.0244,-0.0940,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,65,0.40,,0.039,2.63,-0.472,-0.231,-0.0071,-0.1397,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,-0.40,,0.008,2.71,-0.555,0.229,0.0205,0.1272,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,-0.30,,0.022,2.49,-0.523,0.147,0.0300,0.0905,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,-0.20,,0.028,2.32,-0.477,0.121,0.0226,0.0604,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,-0.10,,0.032,2.22,-0.426,0.087,0.0114,0.0342,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,-0.05,,0.033,2.12,-0.460,0.039,-0.0016,0.0164,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,-0.03,,0.035,2.12,-0.468,0.028,-0.0007,0.0081,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,0.00,1,0.047,2.08,-0.454,-0.007,0.0045,0.0046,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,0.00,2,0.029,2.09,-0.475,0.011,0.0009,0.0010,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,0.03,,0.033,2.11,-0.469,-0.014,0.0030,-0.0028,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,0.05,,0.034,2.11,-0.466,-0.020,0.0040,-0.0112,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,0.10,,0.032,2.22,-0.423,-0.037,-0.0113,-0.0026,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,0.20,,0.031,2.31,-0.475,-0.112,-0.0199,-0.0490,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,0.30,,0.021,2.49,-0.518,-0.087,-0.0256,-0.0832,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,100,A37,70,0.40,,0.008,2.71,-0.530,-0.117,-0.0095,-0.1210,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,-0.40,,0.043,2.74,-0.679,0.137,0.0141,0.1066,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,-0.30,,0.056,2.49,-0.612,0.084,0.0248,0.0737,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,-0.20,,0.061,2.32,-0.543,0.076,0.0195,0.0510,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,-0.10,,0.067,2.15,-0.526,0.015,0.0024,0.0296,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,-0.05,,0.071,2.13,-0.541,0.004,0.0007,0.0128,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,-0.03,,0.071,2.13,-0.542,0.006,0.0020,0.0055,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,0.00,1,0.073,2.12,-0.536,-0.012,0.0059,0.0044,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,0.00,2,0.075,2.12,-0.552,-0.004,0.0059,0.0029,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,0.03,,0.070,2.10,-0.554,-0.016,0.0037,-0.0070,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,0.05,,0.071,2.11,-0.551,-0.014,0.0041,-0.0140,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,0.10,,0.068,2.11,-0.544,-0.028,0.0025,-0.0317,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,0.20,,0.066,2.25,-0.553,-0.076,-0.0145,-0.0486,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,0.30,,0.062,2.45,-0.613,-0.080,-0.0167,-0.0728,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,75,0.40,,0.051,2.70,-0.668,-0.090,-0.0050,-0.1072,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,-0.40,,0.014,2.70,-0.699,0.102,0.0025,0.1062,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,-0.30,,0.026,2.49,-0.638,0.081,0.0149,0.0710,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,-0.20,,0.033,2.32,-0.591,0.078,0.0133,0.0443,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,-0.10,,0.041,2.17,-0.596,0.017,0.0015,0.0323,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,-0.05,,0.043,2.15,-0.601,0.022,0.0002,0.0145,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,-0.03,,0.044,2.14,-0.601,0.015,0.0004,0.0054,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,0.00,1,0.044,2.14,-0.636,0.019,0.0028,-0.0014,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,0.00,2,0.028,2.12,-0.620,0.021,0.0016,-0.0013,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,0.03,,0.041,2.17,-0.607,0.016,0.0034,-0.0070,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,0.05,,0.041,2.17,-0.604,0.018,0.0032,-0.0167,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,0.10,,0.040,2.19,-0.599,0.020,0.0018,-0.0357,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,0.20,,0.033,2.31,-0.598,-0.035,0.0108,-0.0474,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,0.30,,0.026,2.50,-0.642,-0.030,0.0106,-0.0734,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,80,0.40,,0.020,2.70,-0.696,-0.042,0.0055,-0.1072,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,-0.40,,0.032,2.72,-0.743,0.070,-0.0049,0.1047,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,-0.30,,0.027,2.47,-0.677,0.046,0.0067,0.0700,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,-0.20,,0.046,2.30,-0.634,0.042,0.0086,0.0455,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,-0.10,,0.061,2.16,-0.637,0.003,0.0006,0.0325,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,-0.05,,0.067,2.16,-0.649,0.006,0.0012,0.0145,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,-0.03,,0.070,2.14,-0.658,0.000,0.0023,0.0075,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,0.00,1,0.035,2.16,-0.663,0.013,0.0035,-0.0006,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,0.00,2,0.051,2.17,-0.655,0.003,0.0030,0.0011,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,0.03,,0.065,2.15,-0.657,0.003,0.0044,-0.0079,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,0.05,,0.066,2.16,-0.659,0.012,0.0039,-0.0188,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,0.10,,0.062,2.16,-0.652,0.012,0.0050,-0.0366,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,0.20,,0.047,2.30,-0.643,-0.034,-0.0036,-0.0477,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,0.30,,0.031,2.44,-0.682,-0.028,0.0023,-0.0725,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,101,A38,85,0.40,,0.032,2.69,-0.730,-0.010,0.0166,-0.1055,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,102,A39,90,-0.40,,0.013,2.67,-0.752,0.043,-0.0167,0.1005,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,102,A39,90,-0.30,,0.001,2.43,-0.712,0.031,-0.0020,0.0695,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,102,A39,90,-0.20,,0.011,2.26,-0.671,0.042,0.0017,0.0452,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,102,A39,90,-0.10,,0.031,2.18,-0.695,0.006,-0.0011,0.0339,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,102,A39,90,-0.05,,0.038,2.16,-0.709,0.011,0.0006,0.0161,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,0,0,0,0,0,0,102,A39,90,-0.03,,0.039,2.14,-0.708,0.013,0.0010,0.0058,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
